row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,scaffold_mode,label
panini_press_with_clamshell_lid_006,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A two-sandwich clamshell press with a cast lower frame, a smooth upper heated lid, and a front latch strap bridging the lid and base, plus two raised program buttons near the front corner. the lid and base are clearly separate castings with a realistic seam line, and the buttons remain visibly discrete controls in the lower housing. The upper lid rotates on a rear horizontal hinge and the front latch strap rotates on a small hinge at the base lip, and the two program buttons articulate independently as small prismatic push controls. Compact kitchen-appliance scale.",openai,gpt-5.4,high,160,,strict,a two sandwich clamshell press with 2-2
panini_press_with_clamshell_lid_007,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A two-sandwich clamshell press with a cast lower frame, a smooth upper heated lid, and a front latch strap bridging the lid and base, plus a timer knob on the front face. the lid and base are clearly separate castings with a realistic seam line, and the timer control is placed in a real front-panel recess rather than a decal area. The upper lid rotates on a rear horizontal hinge and the front latch strap rotates on a small hinge at the base lip, and the timer knob rotates continuously on its short front shaft. Compact kitchen-appliance scale.",openai,gpt-5.4,high,160,,strict,a two sandwich clamshell press with 2-3
panini_press_with_clamshell_lid_008,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A two-sandwich clamshell press with a cast lower frame, a smooth upper heated lid, and a front latch strap bridging the lid and base, plus a small side lock clip near one front corner. The lid and base are clearly separate castings with a realistic seam line, and the lock clip remains a distinct small part on the housing side. The upper lid rotates on a rear horizontal hinge, the front latch strap rotates on a small hinge at the base lip, and the side lock clip rotates on its short pivot. Compact kitchen-appliance scale.",openai,gpt-5.4,high,160,,strict,two sandwich press side lock clip
panini_press_with_clamshell_lid_009,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A compact sandwich press with a low lower plate, a rounded top shell, and a front handle centered over the lid nose, plus a browning-control dial on the right side wall. the rear hinge block stays visible above the back edge of the lower body, and the dial stays clearly separate from the housing shell. The top shell rotates upward on a rear hinge line, and the browning-control dial rotates continuously about its center axis. Small countertop press scale.",openai,gpt-5.4,high,160,,strict,a compact sandwich press with a 3-1
panini_press_with_clamshell_lid_010,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A compact sandwich press with a low lower plate, a rounded top shell, and a front handle centered over the lid nose, plus two raised program buttons near the front corner. the rear hinge block stays visible above the back edge of the lower body, and the buttons remain visibly discrete controls in the lower housing. The top shell rotates upward on a rear hinge line, and the two program buttons articulate independently as small prismatic push controls. Small countertop press scale.",openai,gpt-5.4,high,160,,strict,a compact sandwich press with a 3-2
panini_press_with_clamshell_lid_011,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A compact sandwich press with a low lower plate, a rounded top shell, and a front handle centered over the lid nose, plus a timer knob on the front face. the rear hinge block stays visible above the back edge of the lower body, and the timer control is placed in a real front-panel recess rather than a decal area. The top shell rotates upward on a rear hinge line, and the timer knob rotates continuously on its short front shaft. Small countertop press scale.",openai,gpt-5.4,high,160,,strict,a compact sandwich press with a 3-3
panini_press_with_clamshell_lid_012,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A compact sandwich press with a low lower plate, a rounded top shell, and a front handle centered over the lid nose, plus a removable drip tray below the front edge. The rear hinge block stays visible above the back edge of the lower body, and the tray remains a separate insert under the cooking plate. The top shell rotates upward on a rear hinge line, and the drip tray slides prismatically on its short guide rails. Small countertop press scale.",openai,gpt-5.4,high,160,,strict,compact sandwich press drip tray
panini_press_with_clamshell_lid_013,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A commercial contact grill with a heavy lower frame, a floating top platen, and a short side browning-control knob, plus a browning-control dial on the right side wall. the top platen remains clearly supported by the rear hinge hardware, and the dial stays clearly separate from the housing shell. The top platen rotates upward on a rear hinge and the side browning-control knob rotates continuously on its shaft, and the browning-control dial rotates continuously about its center axis. Commercial kitchen counter scale.",openai,gpt-5.4,high,160,,strict,a commercial contact grill with a 4-1
panini_press_with_clamshell_lid_014,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A commercial contact grill with a heavy lower frame, a floating top platen, and a short side browning-control knob, plus two raised program buttons near the front corner. the top platen remains clearly supported by the rear hinge hardware, and the buttons remain visibly discrete controls in the lower housing. The top platen rotates upward on a rear hinge and the side browning-control knob rotates continuously on its shaft, and the two program buttons articulate independently as small prismatic push controls. Commercial kitchen counter scale.",openai,gpt-5.4,high,160,,strict,a commercial contact grill with a 4-2
panini_press_with_clamshell_lid_015,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A commercial contact grill with a heavy lower frame, a floating top platen, and a short side browning-control knob, plus a timer knob on the front face. the top platen remains clearly supported by the rear hinge hardware, and the timer control is placed in a real front-panel recess rather than a decal area. The top platen rotates upward on a rear hinge and the side browning-control knob rotates continuously on its shaft, and the timer knob rotates continuously on its short front shaft. Commercial kitchen counter scale.",openai,gpt-5.4,high,160,,strict,a commercial contact grill with a 4-3
panini_press_with_clamshell_lid_016,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A commercial contact grill with a heavy lower frame, a floating top platen, and a short side browning-control knob, plus a power rocker on the right side wall. The top platen remains clearly supported by the rear hinge hardware and the rocker sits in a real side-panel opening. The top platen rotates upward on a rear hinge, the side browning-control knob rotates continuously on its shaft, and the power rocker rotates on a short local pivot. Commercial kitchen counter scale.",openai,gpt-5.4,high,160,,strict,commercial grill power rocker
panini_press_with_clamshell_lid_017,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A home panini maker with a ridged lower grill plate, a domed top lid, and a front latch hook, plus a browning-control dial on the right side wall. the latch hook visibly bridges the upper and lower shells, and the dial stays clearly separate from the housing shell. The top lid rotates on a rear horizontal hinge and the latch hook rotates on a small pivot at the lower shell, and the browning-control dial rotates continuously about its center axis. Kitchen counter scale.",openai,gpt-5.4,high,160,,strict,a home panini maker with a 5-1
arcade_machine_001,arcade_machine,Arcade Machine,"An upright arcade cabinet with a slanted monitor bay, a broad control deck, and a lower service door under the coin area, plus a bank of large illuminated start buttons on the control deck. the control deck projects clearly from the cabinet face instead of blending into the front panel, and the buttons remain separate raised parts rather than a flat printed panel. The service door rotates on a vertical side hinge, and the start buttons translate independently as prismatic push controls. Arcade-floor scale.",openai,gpt-5.4,high,175,,strict,an upright arcade cabinet with a 1-1
arcade_machine_002,arcade_machine,Arcade Machine,"An upright arcade cabinet with a slanted monitor bay, a broad control deck, and a lower service door under the coin area, plus a joystick on the deck beside the main buttons. the control deck projects clearly from the cabinet face instead of blending into the front panel, and the joystick is mounted in a real deck opening with a visible shaft support. The service door rotates on a vertical side hinge, and the joystick tilts on a central gimbal joint. Arcade-floor scale.",openai,gpt-5.4,high,175,,strict,an upright arcade cabinet with a 1-2
arcade_machine_003,arcade_machine,Arcade Machine,"An upright arcade cabinet with a slanted monitor bay, a broad control deck, and a lower service door under the coin area, plus a coin-return flap beside the coin slot. the control deck projects clearly from the cabinet face instead of blending into the front panel, and the flap remains a distinct front-face part under the slot area. The service door rotates on a vertical side hinge, and the coin-return flap rotates on a short horizontal hinge. Arcade-floor scale.",openai,gpt-5.4,high,175,,strict,an upright arcade cabinet with a 1-3
arcade_machine_004,arcade_machine,Arcade Machine,"An upright arcade cabinet with a slanted monitor bay, a broad control deck, and a lower service door under the coin area, plus a small payout tray flap near the lower front. the control deck projects clearly from the cabinet face instead of blending into the front panel, and the tray flap reads as a supported door in the lower cabinet face. The service door rotates on a vertical side hinge, and the payout tray flap rotates on a small lower hinge. Arcade-floor scale.",openai,gpt-5.4,high,175,,strict,an upright arcade cabinet with a 1-4
arcade_machine_005,arcade_machine,Arcade Machine,"A two-player upright arcade machine with a wide control panel, twin joystick positions, and a lower cashbox door beneath the screen, plus a bank of large illuminated start buttons on the control deck. the lower cabinet remains tall and boxy enough for a believable coin-op silhouette, and the buttons remain separate raised parts rather than a flat printed panel. The cashbox door rotates on a vertical hinge at one side of the lower cabinet, and the start buttons translate independently as prismatic push controls. Commercial arcade scale.",openai,gpt-5.4,high,175,,strict,a two player upright arcade machine 2-1
arcade_machine_006,arcade_machine,Arcade Machine,"A two-player upright arcade machine with a wide control panel, twin joystick positions, and a lower cashbox door beneath the screen, plus a joystick on the deck beside the main buttons. the lower cabinet remains tall and boxy enough for a believable coin-op silhouette, and the joystick is mounted in a real deck opening with a visible shaft support. The cashbox door rotates on a vertical hinge at one side of the lower cabinet, and the joystick tilts on a central gimbal joint. Commercial arcade scale.",openai,gpt-5.4,high,175,,strict,a two player upright arcade machine 2-2
arcade_machine_007,arcade_machine,Arcade Machine,"A two-player upright arcade machine with a wide control panel, twin joystick positions, and a lower cashbox door beneath the screen, plus a coin-return flap beside the coin slot. the lower cabinet remains tall and boxy enough for a believable coin-op silhouette, and the flap remains a distinct front-face part under the slot area. The cashbox door rotates on a vertical hinge at one side of the lower cabinet, and the coin-return flap rotates on a short horizontal hinge. Commercial arcade scale.",openai,gpt-5.4,high,175,,strict,a two player upright arcade machine 2-3
arcade_machine_008,arcade_machine,Arcade Machine,"A two-player upright arcade machine with a wide control panel, twin joystick positions, and a lower cashbox door beneath the screen, plus a small payout tray flap near the lower front. the lower cabinet remains tall and boxy enough for a believable coin-op silhouette, and the tray flap reads as a supported door in the lower cabinet face. The cashbox door rotates on a vertical hinge at one side of the lower cabinet, and the payout tray flap rotates on a small lower hinge. Commercial arcade scale.",openai,gpt-5.4,high,175,,strict,a two player upright arcade machine 2-4
arcade_machine_009,arcade_machine,Arcade Machine,"A cocktail-table arcade machine with a low glass-topped cabinet, a recessed horizontal screen well, and a service door at one short end, plus a row of play buttons on one side control panel. The control panel remains a distinct top-side shelf above the cabinet wall instead of a flat decal band. The service door rotates on a vertical side hinge, and the play buttons articulate independently as small prismatic push controls. Arcade-table scale.",openai,gpt-5.4,high,175,,strict,cocktail arcade buttons
arcade_machine_010,arcade_machine,Arcade Machine,"A cocktail-table arcade machine with a low glass-topped cabinet, a recessed horizontal screen well, a cashbox door at one end, and two opposite side control panels. The joystick sits in a real top opening with a visible gimbal collar and the cabinet top remains visibly framed around the screen glass. The cashbox door rotates on a vertical hinge, and the joystick on one control panel tilts on a central gimbal joint. Arcade-table scale.",openai,gpt-5.4,high,175,,strict,cocktail arcade joystick
arcade_machine_011,arcade_machine,Arcade Machine,"A cocktail-table arcade machine with a low glass-topped cabinet, a recessed horizontal screen well, and a cashbox door at one end, plus a coin-return flap beside the slot on the end panel. The end panel stays visibly separate from the top glass frame and the flap reads as a real coin-door part. The cashbox door rotates on a vertical hinge, and the coin-return flap rotates on a short horizontal hinge. Arcade-table scale.",openai,gpt-5.4,high,175,,strict,cocktail arcade coin flap
arcade_machine_012,arcade_machine,Arcade Machine,"A cocktail-table arcade machine with a low glass-topped cabinet, a recessed horizontal screen well, and a lift-up service lid under the glass surround. The service lid remains a real upper panel framed by the cabinet top instead of a printed seam. The service lid rotates upward on a rear hinge, and the coin door at one end rotates on a vertical side hinge. Arcade-table scale.",openai,gpt-5.4,high,175,,strict,cocktail arcade service lid
arcade_machine_013,arcade_machine,Arcade Machine,"A sit-down driving arcade cabinet with a molded seat pod, a dashboard-style control console, and a rear service door behind the seat base. The steering console projects forward as a real supported subassembly rather than blending into the seat pod. The rear service door rotates on a vertical hinge, and the steering wheel rotates continuously on its horizontal column axis. Driving-arcade scale.",openai,gpt-5.4,high,175,,strict,driving arcade steering wheel
arcade_machine_014,arcade_machine,Arcade Machine,"A sit-down driving arcade cabinet with a molded seat pod, a dashboard-style control console, and a rear service door behind the seat base, plus a short gear shifter beside the steering wheel. The shifter remains a distinct lever mounted in the console top. The rear service door rotates on a vertical hinge, and the gear shifter rotates on a short pivot at its base. Driving-arcade scale.",openai,gpt-5.4,high,175,,strict,driving arcade shifter
arcade_machine_015,arcade_machine,Arcade Machine,"A sit-down driving arcade cabinet with a molded seat pod, a dashboard-style control console, and a front coin door below the controls, plus a coin-return flap in the door face. The coin door breaks the front of the cabinet as a real service panel and the return flap remains a separate small part within it. The coin door rotates on a vertical hinge, and the coin-return flap rotates on a short horizontal hinge. Driving-arcade scale.",openai,gpt-5.4,high,175,,strict,driving arcade coin flap
arcade_machine_016,arcade_machine,Arcade Machine,"A sit-down driving arcade cabinet with a molded seat pod, a dashboard-style control console, and a front coin door below the controls, plus a row of illuminated gear-select buttons on the dash. The buttons remain discrete raised parts in the dashboard rather than a flat graphic strip. The coin door rotates on a vertical hinge, and the illuminated buttons articulate independently as small prismatic push controls. Driving-arcade scale.",openai,gpt-5.4,high,175,,strict,driving arcade gear buttons
arcade_machine_017,arcade_machine,Arcade Machine,"A redemption arcade cabinet with a broad front body, a sloped control deck, and a lockable lower prize door beneath the play window, plus one large illuminated push button at the center of the deck. The lower prize door remains a real access panel in the cabinet face and the push button is a separate raised part in the deck. The prize door rotates on a vertical side hinge, and the push button moves prismatically along its local press axis. Family-entertainment-center scale.",openai,gpt-5.4,high,175,,strict,redemption cabinet center button
orchestra_style_music_stand_001,orchestra_style_music_stand,Orchestra Style Music Stand,"A symphony music stand with a weighted round base, a telescoping mast, and a solid metal desk with a lower score lip. The desk is carried by a visible tilt head and a clamp knob projects from the height collar instead of reading as a flat decal. The mast slides prismatically within the lower tube, the desk rotates on a horizontal tilt axis at the head, and the clamp knob rotates continuously on its threaded axis. Rehearsal-room stand scale.",openai,gpt-5.4,high,155,,strict,symphony stand clamp knob
orchestra_style_music_stand_002,orchestra_style_music_stand,Orchestra Style Music Stand,"A symphony music stand with a weighted round base, a telescoping mast, and a solid metal desk with a lower score lip, plus two pivoting page-retainer clips at the upper corners. The clips sit on the desk rim as real small arms rather than printed marks. The mast slides prismatically within the lower tube, the desk rotates on a horizontal tilt axis at the head, and the two page-retainer clips rotate on their short pivots. Rehearsal-room stand scale.",openai,gpt-5.4,high,155,,strict,symphony stand page clips
orchestra_style_music_stand_003,orchestra_style_music_stand,Orchestra Style Music Stand,"A folding tripod orchestra stand with a telescoping center post and a stamped steel desk with a deep lower lip. The desk support remains visibly separate from the folding tripod hub and a collar knob clamps the height stage at mid-mast. The center post slides prismatically for height adjustment, the desk tilts on a horizontal hinge at the top head, and the collar knob rotates continuously on its threaded axis. Stage-stand scale.",openai,gpt-5.4,high,155,,strict,folding tripod stand clamp
orchestra_style_music_stand_004,orchestra_style_music_stand,Orchestra Style Music Stand,"A folding tripod orchestra stand with a telescoping center post and a stamped steel desk with a pair of fold-out side score wings. The wings are carried by the desk side edges instead of floating beside it. The center post slides prismatically for height adjustment, the main desk tilts on a horizontal hinge at the head, and the two side wings rotate on short side hinges at the desk edges. Stage-stand scale.",openai,gpt-5.4,high,155,,strict,folding tripod stand wings
orchestra_style_music_stand_005,orchestra_style_music_stand,Orchestra Style Music Stand,"A perforated rehearsal music stand with a flat plate base, a telescoping post, and a shallow punched-metal desk. The height collar sits clearly around the outer tube and a friction knob is mounted at the tilt head rather than hidden inside the desk. The post translates prismatically within the lower tube, the desk rotates on a horizontal tilt bracket, and the friction knob rotates continuously on its threaded stub. Practice-room stand scale.",openai,gpt-5.4,high,155,,strict,perforated stand friction knob
orchestra_style_music_stand_006,orchestra_style_music_stand,Orchestra Style Music Stand,"A perforated rehearsal music stand with a flat plate base, a telescoping post, and a shallow punched-metal desk with two small page clips along the top edge. The clips remain separate parts on the desk rim and the desk head stays visibly distinct from the mast. The post translates prismatically within the lower tube, the desk rotates on a horizontal tilt bracket, and the two page clips rotate on short pivots. Practice-room stand scale.",openai,gpt-5.4,high,155,,strict,perforated stand page clips
orchestra_style_music_stand_007,orchestra_style_music_stand,Orchestra Style Music Stand,"A pit-orchestra stand with a compact weighted base, a short telescoping mast, and a shallow wide desk sized for tight seating rows. The small footprint still leaves a real tilt head and a clamp knob at the height collar. The mast slides prismatically for height adjustment, the desk rotates on a horizontal tilt hinge at the head bracket, and the clamp knob rotates continuously on its threaded axis. Performance-pit scale.",openai,gpt-5.4,high,155,,strict,pit stand clamp knob
orchestra_style_music_stand_008,orchestra_style_music_stand,Orchestra Style Music Stand,"A pit-orchestra stand with a compact weighted base, a short telescoping mast, and a shallow wide desk with two pivoting page retainers. The retainers sit on the desk lip as real small wire or plate arms. The mast slides prismatically for height adjustment, the desk rotates on a horizontal tilt hinge at the head bracket, and the two page retainers rotate on their short pivots. Performance-pit scale.",openai,gpt-5.4,high,155,,strict,pit stand page clips
orchestra_style_music_stand_009,orchestra_style_music_stand,Orchestra Style Music Stand,"A conductor's music stand with a broad desk, a twin-post support mast, and a heavy floor base. The two posts are matched supports for the same desk assembly and a clamp knob locks the height carriage on one post collar. The height carriage slides prismatically along the twin-post mast, the desk rotates on a horizontal tilt hinge at the carriage head, and the clamp knob rotates continuously on its threaded axis. Conductor-stand scale.",openai,gpt-5.4,high,155,,strict,conductor stand twin post clamp
orchestra_style_music_stand_010,orchestra_style_music_stand,Orchestra Style Music Stand,"A conductor's music stand with a broad central desk, a sturdy floor base, and two fold-out score wings at the desk sides. The wings are hinged directly to the desk frame so the full top still reads as one supported assembly. The mast slides prismatically for height adjustment, the central desk tilts on a horizontal head hinge, and the two score wings rotate on their side hinges. Conductor-stand scale.",openai,gpt-5.4,high,155,,strict,conductor stand fold out wings
orchestra_style_music_stand_011,orchestra_style_music_stand,Orchestra Style Music Stand,"A school orchestra stand with a tripod base, a telescoping tube mast, and a broad rectangular desk with a lower retaining lip. The tripod hub, telescoping mast, and tilt head remain clearly separate assemblies, and a collar knob locks the height stage. The mast slides prismatically within the tripod hub tube, the desk tilts on a horizontal head hinge, and the collar knob rotates continuously on its threaded axis. Classroom stand scale.",openai,gpt-5.4,high,155,,strict,school stand collar knob
orchestra_style_music_stand_012,orchestra_style_music_stand,Orchestra Style Music Stand,"A school orchestra stand with a tripod base, a telescoping tube mast, and a broad rectangular desk with two small pivoting page clips at the top edge. The clips remain distinct parts on the desk rim and the tilt head stays visible behind the desk. The mast slides prismatically within the tripod hub tube, the desk tilts on a horizontal head hinge, and the two page clips rotate on their short pivots. Classroom stand scale.",openai,gpt-5.4,high,155,,strict,school stand page clips
desktop_monitor_with_tilt_swivel_stand_001,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A 24-inch office desktop monitor with a rectangular display shell, a slim central neck, and a flat pedestal base, plus a small bank of menu buttons under the lower bezel. the lower bezel leaves room for visible front-panel controls instead of a blank strip, and the controls are separate parts instead of one fused panel. The screen housing tilts on a horizontal revolute hinge at the top of the neck and the stand swivels continuously about a vertical axis above the base, and the menu buttons articulate independently as small prismatic push controls. Standard office-desk scale.",openai,gpt-5.4,high,170,,strict,a 24 inch office desktop monitor 1-1
desktop_monitor_with_tilt_swivel_stand_002,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A 24-inch office desktop monitor with a rectangular display shell, a slim central neck, and a flat pedestal base, plus a power rocker and three menu buttons at the underside of the bezel. the lower bezel leaves room for visible front-panel controls instead of a blank strip, and the rocker and buttons stay distinct from one another. The screen housing tilts on a horizontal revolute hinge at the top of the neck and the stand swivels continuously about a vertical axis above the base, and the power rocker rotates on a short local pivot and the menu buttons depress independently. Standard office-desk scale.",openai,gpt-5.4,high,170,,strict,a 24 inch office desktop monitor 1-2
desktop_monitor_with_tilt_swivel_stand_003,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A 24-inch office desktop monitor with a rectangular display shell, a slim central neck, and a flat pedestal base, plus a rear cable-cover door on the stand spine. the lower bezel leaves room for visible front-panel controls instead of a blank strip, and the cable door is a real supported flap rather than a seam line. The screen housing tilts on a horizontal revolute hinge at the top of the neck and the stand swivels continuously about a vertical axis above the base, and the cable-cover door rotates on a small hinge along one vertical edge. Standard office-desk scale.",openai,gpt-5.4,high,170,,strict,a 24 inch office desktop monitor 1-3
desktop_monitor_with_tilt_swivel_stand_004,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A 24-inch office desktop monitor with a rectangular display shell, a slim central neck, and a flat pedestal base, plus a height-adjustable column and a four-way control joystick under the bezel. the lower bezel leaves room for visible front-panel controls instead of a blank strip, and the control joystick sits as a supported control nub below the screen. The screen housing tilts on a horizontal revolute hinge at the top of the neck and the stand swivels continuously about a vertical axis above the base, and the stand column slides prismatically for height adjustment and the small control joystick moves on a short local pivot. Standard office-desk scale.",openai,gpt-5.4,high,170,,strict,a 24 inch office desktop monitor 1-4
desktop_monitor_with_tilt_swivel_stand_005,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A business monitor with a boxy display shell, a telescoping stand neck, and a rounded pedestal base, plus a small bank of menu buttons under the lower bezel. the shell stays slightly thicker than an ultrathin entertainment screen so the support geometry reads clearly, and the controls are separate parts instead of one fused panel. The screen tilts on a horizontal hinge at the stand head, the stand swivels continuously on a vertical axis above the base, and the neck slides prismatically for height adjustment, and the menu buttons articulate independently as small prismatic push controls. Small office-monitor scale.",openai,gpt-5.4,high,170,,strict,a business monitor with a boxy 2-1
desktop_monitor_with_tilt_swivel_stand_006,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A business monitor with a boxy display shell, a telescoping stand neck, and a rounded pedestal base, plus a power rocker and three menu buttons at the underside of the bezel. the shell stays slightly thicker than an ultrathin entertainment screen so the support geometry reads clearly, and the rocker and buttons stay distinct from one another. The screen tilts on a horizontal hinge at the stand head, the stand swivels continuously on a vertical axis above the base, and the neck slides prismatically for height adjustment, and the power rocker rotates on a short local pivot and the menu buttons depress independently. Small office-monitor scale.",openai,gpt-5.4,high,170,,strict,a business monitor with a boxy 2-2
desktop_monitor_with_tilt_swivel_stand_007,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A business monitor with a boxy display shell, a telescoping stand neck, and a rounded pedestal base, plus a rear cable-cover door on the stand spine. the shell stays slightly thicker than an ultrathin entertainment screen so the support geometry reads clearly, and the cable door is a real supported flap rather than a seam line. The screen tilts on a horizontal hinge at the stand head, the stand swivels continuously on a vertical axis above the base, and the neck slides prismatically for height adjustment, and the cable-cover door rotates on a small hinge along one vertical edge. Small office-monitor scale.",openai,gpt-5.4,high,170,,strict,a business monitor with a boxy 2-3
desktop_monitor_with_tilt_swivel_stand_008,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A business monitor with a boxy display shell, a telescoping stand neck, a rounded pedestal base, and a four-way control joystick under the lower bezel. The shell stays slightly thicker than an ultrathin entertainment screen so the support geometry reads clearly, and the joystick sits as a supported control nub below the frame. The screen tilts on a horizontal hinge at the stand head, the stand swivels continuously on a vertical axis above the base, the neck slides prismatically for height adjustment, and the control joystick moves on a short local pivot. Small office-monitor scale.",openai,gpt-5.4,high,170,,strict,business monitor joystick
desktop_monitor_with_tilt_swivel_stand_009,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A premium desktop monitor with a thin display shell, a broad stand column, and a heavy base plate, plus a small bank of menu buttons under the lower bezel. the stand head keeps enough depth for a real tilt and pivot assembly behind the screen, and the controls are separate parts instead of one fused panel. The screen housing tilts on a horizontal hinge at the stand head, rotates continuously about its central viewing axis for portrait mode, and the stand swivels continuously on a vertical axis at the base, and the menu buttons articulate independently as small prismatic push controls. Professional desk-monitor scale.",openai,gpt-5.4,high,170,,strict,a premium desktop monitor with a 3-1
desktop_monitor_with_tilt_swivel_stand_010,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A premium desktop monitor with a thin display shell, a broad stand column, and a heavy base plate, plus a power rocker and three menu buttons at the underside of the bezel. the stand head keeps enough depth for a real tilt and pivot assembly behind the screen, and the rocker and buttons stay distinct from one another. The screen housing tilts on a horizontal hinge at the stand head, rotates continuously about its central viewing axis for portrait mode, and the stand swivels continuously on a vertical axis at the base, and the power rocker rotates on a short local pivot and the menu buttons depress independently. Professional desk-monitor scale.",openai,gpt-5.4,high,170,,strict,a premium desktop monitor with a 3-2
desktop_monitor_with_tilt_swivel_stand_011,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A premium desktop monitor with a thin display shell, a broad stand column, and a heavy base plate, plus a rear cable-cover door on the stand spine. the stand head keeps enough depth for a real tilt and pivot assembly behind the screen, and the cable door is a real supported flap rather than a seam line. The screen housing tilts on a horizontal hinge at the stand head, rotates continuously about its central viewing axis for portrait mode, and the stand swivels continuously on a vertical axis at the base, and the cable-cover door rotates on a small hinge along one vertical edge. Professional desk-monitor scale.",openai,gpt-5.4,high,170,,strict,a premium desktop monitor with a 3-3
desktop_monitor_with_tilt_swivel_stand_012,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A premium desktop monitor with a thin display shell, a broad stand column, and a heavy base plate, plus a height-adjustable column and a four-way control joystick under the bezel. the stand head keeps enough depth for a real tilt and pivot assembly behind the screen, and the control joystick sits as a supported control nub below the screen. The screen housing tilts on a horizontal hinge at the stand head, rotates continuously about its central viewing axis for portrait mode, and the stand swivels continuously on a vertical axis at the base, and the stand column slides prismatically for height adjustment and the small control joystick moves on a short local pivot. Professional desk-monitor scale.",openai,gpt-5.4,high,170,,strict,a premium desktop monitor with a 3-4
desktop_monitor_with_tilt_swivel_stand_013,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A curved gaming monitor with a wide display shell, a split rear yoke, and a tripod-style base, plus a small bank of menu buttons under the lower bezel. the yoke arms visibly carry the screen rather than hiding the support inside the shell, and the controls are separate parts instead of one fused panel. The display tilts on a horizontal revolute joint between the yoke arms and the whole stand swivels continuously about a vertical axis where the yoke meets the base, and the menu buttons articulate independently as small prismatic push controls. Gaming-desk scale.",openai,gpt-5.4,high,170,,strict,a curved gaming monitor with a 4-1
desktop_monitor_with_tilt_swivel_stand_014,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A curved gaming monitor with a wide display shell, a split rear yoke, and a tripod-style base, plus a power rocker and three menu buttons at the underside of the bezel. the yoke arms visibly carry the screen rather than hiding the support inside the shell, and the rocker and buttons stay distinct from one another. The display tilts on a horizontal revolute joint between the yoke arms and the whole stand swivels continuously about a vertical axis where the yoke meets the base, and the power rocker rotates on a short local pivot and the menu buttons depress independently. Gaming-desk scale.",openai,gpt-5.4,high,170,,strict,a curved gaming monitor with a 4-2
desktop_monitor_with_tilt_swivel_stand_015,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A curved gaming monitor with a wide display shell, a split rear yoke, and a tripod-style base, plus a rear cable-cover door on the stand spine. the yoke arms visibly carry the screen rather than hiding the support inside the shell, and the cable door is a real supported flap rather than a seam line. The display tilts on a horizontal revolute joint between the yoke arms and the whole stand swivels continuously about a vertical axis where the yoke meets the base, and the cable-cover door rotates on a small hinge along one vertical edge. Gaming-desk scale.",openai,gpt-5.4,high,170,,strict,a curved gaming monitor with a 4-3
desktop_monitor_with_tilt_swivel_stand_016,desktop_monitor_with_tilt_swivel_stand,Desktop monitor with tilt swivel stand,"A curved gaming monitor with a wide display shell, a split rear yoke, and a tripod-style base, plus a height-adjustable column and a four-way control joystick under the bezel. the yoke arms visibly carry the screen rather than hiding the support inside the shell, and the control joystick sits as a supported control nub below the screen. The display tilts on a horizontal revolute joint between the yoke arms and the whole stand swivels continuously about a vertical axis where the yoke meets the base, and the stand column slides prismatically for height adjustment and the small control joystick moves on a short local pivot. Gaming-desk scale.",openai,gpt-5.4,high,170,,strict,a curved gaming monitor with a 4-4
