row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,scaffold_mode,label,design_audit
top_load_washer_plus15_12,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A minimalist top-load washer with a low backsplash, a hinged lid, a ring dial, four square buttons, and a center agitator cap. The lid rotates upward on a rear hinge, the wash tub rotates continuously on the vertical centerline, and the ring dial rotates continuously on the backsplash. The four buttons are separate prismatic push controls, and the agitator cap rotates continuously on its own axis. The tub opening should read as a deep hollow laundry cavity with visible inner wall thickness. Domestic washer scale.",openai,gpt-5.4,high,185,,strict,Minimal washer with low backsplash,false
top_load_washer_plus15_13,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A slim top-load washer with a compact lid, a rear control pod carrying a selector knob and three buttons, and a small softener cup lid on the center agitator. The lid rotates upward on a rear hinge, the wash basket rotates continuously on the vertical axis, and the selector knob rotates continuously on the pod. The three buttons are separate prismatic push controls, and the softener cup lid rotates on a small hinge at the agitator top. Keep the tub opening and inner basket visibly hollow with believable depth for laundry. Narrow laundry-room scale.",openai,gpt-5.4,high,185,,strict,Slim washer with agitator cup lid,false
top_load_washer_plus15_14,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A premium top-load washer with a soft-close glass lid, a detergent drawer in the top deck, a bleach-fill flap near the rear edge, and a console with one central dial plus five program buttons. The lid rotates upward on a rear hinge, the detergent drawer slides prismatically from the deck, the bleach flap rotates on a small hinge, and the wash tub rotates continuously on the vertical axis. The dial rotates continuously, and the five buttons are separate prismatic push controls. The wash opening should read as a real hollow laundry chamber rather than a solid cap over the body. Premium domestic scale.",openai,gpt-5.4,high,185,,strict,Premium washer with bleach flap and drawer,false
top_load_washer_plus15_15,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A large-capacity top-load washer with a broad lid, a rear selector dial, five mode buttons, and a fold-flat detergent cap beside a softener cup lid on the agitator. The lid rotates upward on a rear hinge, the wash tub rotates continuously on the vertical center axis, and the selector dial rotates continuously on the rear console. The five mode buttons are separate prismatic push controls, the detergent cap rotates on a short hinge in the top deck, and the softener cup lid rotates on a small hinge at the agitator top. The drum opening should remain a deep hollow laundry cavity. Large domestic washer scale.",openai,gpt-5.4,high,185,,strict,Large washer with detergent cap and softener lid,false
paper_shredder_plus15_01,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A home-office paper shredder with a dark cutter head, a pullout waste bin below, and a top control strip with an auto-off-reverse slider plus two round buttons. The waste bin slides prismatically out from the body, the twin cutter drums rotate continuously on parallel horizontal axes below the paper slot, and the control slider moves prismatically along its guide. Both round buttons are separate prismatic push controls. The waste bin should read as a real hollow container with open volume under the cutter head rather than a solid drawer. Desktop office scale.",openai,gpt-5.4,high,175,,strict,Home office shredder with mode slider,false
paper_shredder_plus15_02,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A compact paper shredder with a boxy upper head, a translucent pullout bin, and a front panel carrying a rotary mode knob beside three distinct buttons. The bin moves prismatically along the body depth axis, the internal cutter shaft pair rotates continuously on matched horizontal axles, and the mode knob rotates continuously on the front panel. The three visible buttons articulate independently as small prismatic push controls, and a safety flap at the paper slot rotates on a narrow top hinge. Keep the bin thin-walled and hollow with believable internal volume for shredded paper. Home office scale.",openai,gpt-5.4,high,175,,strict,Compact shredder with rotary mode knob,false
paper_shredder_plus15_03,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A taller office shredder on four small casters with a heavy motor head, a deep pullout waste bin, and a front control bank with a reverse button, a start button, and a jam-clear dial. The bin slides prismatically out from the lower body, the cutter drums rotate continuously on parallel horizontal axes inside the head, and the jam-clear dial rotates continuously on the control bank. Both visible buttons are separate prismatic push controls, and the caster wheels rotate continuously on their axle joints. The bin remains a true hollow receptacle rather than a filled block. Floor-standing office appliance scale.",openai,gpt-5.4,high,175,,strict,Tall shredder on casters,false
paper_shredder_plus15_04,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A modern shredder with a rounded upper shell, a pullout bin with a wide grip, and a sloped top panel carrying five small rectangular mode buttons around a central selector knob. The bin translates prismatically on supported rails, the selector knob rotates continuously on the control panel, and all five mode buttons are separate small prismatic push controls. The twin cutting cylinders rotate continuously below the feed slot, and a small front access flap for the cutter area rotates on a short hinge. Keep the lower bin visibly hollow and open inside. Medium office scale.",openai,gpt-5.4,high,175,,strict,Modern shredder with access flap,false
paper_shredder_plus15_05,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A narrow strip-cut shredder with a tall rectangular body, a front pullout waste drawer, and a right-side control pod with a power rocker, a reverse button, and a small timer knob. The waste drawer slides prismatically from the lower body, the cutter drums rotate continuously on horizontal shafts under the slot, the power rocker rotates on a short pivot, and the timer knob rotates continuously. The reverse button is a separate prismatic push control. The drawer should be a believable hollow bin with thin walls and real storage space for shredded strips. Compact desk-side shredder scale.",openai,gpt-5.4,high,175,,strict,Narrow shredder with side control pod,false
paper_shredder_plus15_06,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A cross-cut shredder with a low motor head, a front pullout bin with a viewing window, and a top control band carrying four touch-style buttons beside a selector dial. The bin slides prismatically from the lower body, the cutter drums rotate continuously on matched horizontal axes, and the selector dial rotates continuously on the top band. The four buttons are independent prismatic push controls, and the main paper-slot flap rotates on a narrow top hinge. The lower bin should read as a true hollow waste container rather than a solid box. Home-office scale.",openai,gpt-5.4,high,175,,strict,Cross cut shredder with viewing window,false
paper_shredder_plus15_07,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A micro-cut office shredder with a pullout waste bin, an auto-off-reverse slider on the top face, and two small command buttons beside a jam-clear dial. The bin slides prismatically from the lower front body, the twin cutter drums rotate continuously on horizontal shafts, and the slider moves prismatically along its guide slot. The jam-clear dial rotates continuously, the two command buttons are separate prismatic push controls, and the caster wheels rotate continuously on their axles. The pullout bin should remain visibly hollow and open inside. Office floor-appliance scale.",openai,gpt-5.4,high,175,,strict,Micro cut shredder with jam clear dial,false
paper_shredder_plus15_08,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A compact personal shredder with a boxy head, a small pullout bin, and a top panel carrying a selector dial and one start button. The pullout bin slides prismatically along the body depth axis, the cutter drums rotate continuously on horizontal axes under the feed slot, and the selector dial rotates continuously on the top panel. The start button is a separate prismatic push control, and the slot cover flap rotates on a narrow top hinge. The lower bin should read as a thin-wall hollow receptacle rather than a solid insert. Desktop shredder scale.",openai,gpt-5.4,high,170,,strict,Personal shredder with slot cover flap,false
paper_shredder_plus15_09,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A large office shredder with a pullout bin, a side service door on the cutter head, and a front control pod carrying a selector knob with three buttons below it. The bin slides prismatically from the lower body, the service door rotates on a vertical side hinge, and the cutter drums rotate continuously on parallel horizontal shafts. The selector knob rotates continuously, and the three buttons are separate prismatic push controls. The waste bin should remain hollow and open inside with believable storage volume. Floor-standing office scale.",openai,gpt-5.4,high,175,,strict,Large shredder with side service door,false
paper_shredder_plus15_10,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A small shredder with a transparent pullout bin, a top-mounted mode slider, a start button, and a narrow safety flap over the paper slot. The bin slides prismatically out from the lower body, the cutter drums rotate continuously on horizontal shafts under the slot, and the mode slider moves prismatically along its guide. The start button is a separate prismatic push control, and the safety flap rotates on a narrow top hinge. The transparent bin should read as a hollow container rather than a solid block. Personal office scale.",openai,gpt-5.4,high,170,,strict,Small shredder with transparent bin,false
paper_shredder_plus15_11,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A heavy-duty shredder with a pullout waste bin, a main paper slot flap, a secondary card-slot flap, and a front panel carrying a selector dial beside a reverse button. The bin slides prismatically from the lower body, both slot flaps rotate on their own narrow hinges, and the cutter drums rotate continuously on matched horizontal axes inside the head. The selector dial rotates continuously, and the reverse button is a separate prismatic push control. The bin should remain a believable hollow waste receptacle with real internal volume. Office floor-appliance scale.",openai,gpt-5.4,high,175,,strict,Heavy duty shredder with dual slot flaps,false
paper_shredder_plus15_12,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A rounded desktop shredder with a short pullout bin and a top control cluster made of a reverse rocker, a pulse button, and a jam dial. The bin slides prismatically from the lower front, the cutter drums rotate continuously on parallel horizontal axes, and the reverse rocker pivots on a short axis. The pulse button is a separate prismatic push control, and the jam dial rotates continuously on the top face. The lower bin should read as a hollow thin-wall container rather than a solid lower block. Desktop shredder scale.",openai,gpt-5.4,high,170,,strict,Rounded desktop shredder with reverse rocker,false
paper_shredder_plus15_13,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"An office shredder with a pullout waste bin, a wide feed slot, and a front command panel carrying start, stop, and reverse buttons beside a selector dial. The bin slides prismatically from the lower body, the cutter drums rotate continuously on horizontal shafts beneath the slot, and the selector dial rotates continuously on the command panel. The three command buttons are separate prismatic push controls, and the caster wheels rotate continuously on their axles. The bin should remain hollow with believable depth for shredded paper. Office floor scale.",openai,gpt-5.4,high,175,,strict,Office shredder with three command buttons,false
paper_shredder_plus15_14,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A narrow shredder with a pullout front bin, two small transport wheels at the rear, and a top control strip with a power rocker and a mode slider. The front bin slides prismatically from the lower body, the cutter drums rotate continuously on horizontal axes under the slot, the power rocker pivots on a short axis, and the mode slider moves prismatically along the strip. A reverse button on the strip is a separate prismatic push control, and the rear wheels rotate continuously on their axle joints. The lower bin should read as a hollow storage container for shredded paper. Narrow desk-side scale.",openai,gpt-5.4,high,170,,strict,Narrow shredder with rear transport wheels,false
paper_shredder_plus15_15,paper_shredder_with_pullout_bin,Paper shredder with pullout bin,"A commercial shredder with a broad pullout bin, a front access flap below the head, and a top control panel carrying a timer dial plus four program buttons. The bin slides prismatically from the lower body, the access flap rotates on a short front hinge, and the cutter drums rotate continuously on matched horizontal axes inside the head. The timer dial rotates continuously, and all four program buttons are separate prismatic push controls. The bin should stay clearly hollow and open inside rather than reading as a filled lower cabinet. Commercial office scale.",openai,gpt-5.4,high,175,,strict,Commercial shredder with timer dial,false
