row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,label,design_audit
top_load_washing_machine_with_hinged_lid,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A residential top-load washing machine with a boxy cabinet, a large top lid, a deep cylindrical wash tub, and a rear console with a cycle dial plus four separate buttons. The lid rotates upward on a rear horizontal revolute hinge, the inner wash tub rotates continuously on the vertical center axis inside the cabinet opening, the cycle dial rotates continuously on the rear console, and all four visible console buttons are independent small prismatic push buttons. A lid-lock plunger at the front edge moves prismatically into the top deck when closed. The tub opening should read as a real hollow laundry cavity with depth below the top deck rather than a shallow solid recess. Full laundry-appliance scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
tower_fan_with_rotary_controls,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A narrow tower cooler fan with a softly rounded column, a low round pedestal, and a pair of rotary controls inset into a beveled top cap. The vertical blower rotor spins continuously inside the housing, the whole column oscillates on a revolute joint over the pedestal, and each control rotates on its own small shaft. Household product scale with believable plastic wall thickness.",gemini,gemini-3.1-pro-preview,high,100,,,false
toy_car,toy_car,Toy car,"A toy coupe car with a simple two-door body, a short hood, a rear trunk volume, and four exposed wheels in open arches. The four wheels rotate continuously on their axle shafts, and the two side doors rotate outward on vertical hinges at the A-pillars.",gemini,gemini-3.1-pro-preview,high,100,,,false
twojoint_revolute_chain,twojoint_revolute_chain,Two-joint revolute chain,A deep-link two-joint arm chain. A fixed root bracket supports three rigid links that step down in depth toward the tip. The mechanism uses two serial revolute joints about parallel supported axes.,gemini,gemini-3.1-pro-preview,high,100,,,false
wall_safe_with_hinged_door_and_dial,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A recessed wall safe with a broad trim flange, a heavy left-hinged door, a large round dial, and a multi-spoke wheel handle. The door rotates on a vertical revolute hinge, the dial rotates continuously about its center, and the wheel handle rotates on its coaxial shaft at the door center.",gemini,gemini-3.1-pro-preview,high,100,,,false
wheelie_bin_with_hinged_lid,wheelie_bin_with_hinged_lid,Wheelie bin with hinged lid,"A wheelie bin with a top lid. A bin body sits on a rear axle with two wheels and carries one full-width lid along the back edge. Joints: the lid is revolute about a horizontal rear hinge axis, and the rear wheels spin continuously about the axle. Keep the body shallow and compact around the opening.",gemini,gemini-3.1-pro-preview,high,100,,,false
wind_turbine,wind_turbine,Wind turbine,"A horizontal-axis wind turbine. A tower supports a nacelle and a front hub with multiple blades. Joints: the rotor spins continuously about the main shaft axis, and the nacelle yaws about the vertical tower axis. Use one central support under the rotating stage.",gemini,gemini-3.1-pro-preview,high,100,,,false
windshield_sun_visor,windshield_sun_visor,Windshield sun visor,A car windshield sun visor. A padded visor panel hangs from a roof bracket with a main pivot arm and a secondary side-swing joint. Joints: the visor flips down on a horizontal revolute hinge and swings sideways on a vertical revolute pivot. Keep the body shallow and compact around the opening.,gemini,gemini-3.1-pro-preview,high,100,,,false
windshield_wiper_assembly,windshield_wiper_assembly,Windshield wiper assembly,"A windshield wiper assembly with one arm and one blade. A motor housing supports a wiper spindle, a sweep arm, and a blade carrier at the tip. Joints: the arm sweeps on a revolute joint about the spindle axis, and the blade carrier rolls on a second revolute joint along the arm. Offset the moving chain to one side of the fixed support.",gemini,gemini-3.1-pro-preview,high,100,,,false
zippo_lighter,zippo_lighter,Zippo lighter,"A brushed-metal zippo-style lighter with a boxy lower shell, an upper lid, and a visible chimney insert inside the case, plus a small cam lever inside the lid edge. the insert remains a separate supported part seated inside the outer shell, and the cam lever remains a separate supported piece beside the hinge. The lid opens on a narrow side hinge and the spark wheel rotates continuously above the insert body, and the cam lever rotates on its short local pivot when the lid opens. Pocket-accessory scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
joystick_mechanism,joystick_mechanism,Joystick mechanism,"A boxed gimbal joystick. A square base housing supports an outer pitch yoke, an inner roll cradle, and a short central lever capped by a simple block. The mechanism uses two orthogonal revolute joints at the gimbal supports.",gemini,gemini-3.1-pro-preview,high,100,,,false
